match_number,winner,team1,team2,toss_winner,toss_decision,venue,city,team1_win_pct,team2_win_pct,team1_h2h_win_pct,team1_prev_score,team1_prev_wkts,team2_prev_score,team2_prev_wkts,team1_avg_recent_bat_sr,team1_avg_recent_bowl_econ,team2_avg_recent_bat_sr,team2_avg_recent_bowl_econ
419106,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,Dr DY Patil Sports Academy,Mumbai,0.36666666666666664,0.36,0.5,154,4,189,3,123.79842180774749,7.667727272727272,121.86123348017621,7.513446676970634
419107,Mumbai Indians,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Brabourne Stadium,Mumbai,0.4444444444444444,0.6428571428571429,0.3333333333333333,147,5,136,9,127.98092209856915,7.439844760672703,121.81668496158068,7.517786561264822
419108,Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.5862068965517241,0.5862068965517241,0.75,134,7,166,6,123.93954168698195,7.433004231311707,129.16071063916684,7.552397012768007
419109,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,field,Eden Gardens,Kolkata,0.38461538461538464,0.43333333333333335,0.5,102,6,149,4,122.84250960307298,7.503116651825468,123.58340688437775,7.662795891022777
419110,Deccan Chargers,Chennai Super Kings,Deccan Chargers,Deccan Chargers,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5666666666666667,0.3548387096774194,0.5,116,9,143,6,126.03833865814697,7.6424167694204685,122.84250960307298,7.503116651825468
419111,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,"Sardar Patel Stadium, Motera",Ahmedabad,0.6206896551724138,0.6,0.6,101,9,153,8,130.9114498864742,7.588107324147933,127.13260135135135,7.677434679334917
419112,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,bat,M Chinnaswamy Stadium,Bangalore,0.41935483870967744,0.5666666666666667,0.25,137,9,92,8,112.09656258199948,7.338561384532179,127.1750361644968,7.663725034835114
419113,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Eden Gardens,Kolkata,0.4074074074074074,0.5483870967741935,0.3333333333333333,161,4,146,5,112.09656258199948,7.338561384532179,131.89992181391713,7.51171875
419114,Mumbai Indians,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Feroz Shah Kotla,Delhi,0.6129032258064516,0.4642857142857143,0.75,146,5,165,8,129.89224137931035,7.565717415115006,130.25288791757728,7.584945480126627
419115,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,field,M Chinnaswamy Stadium,Bangalore,0.4375,0.6,0.25,135,7,208,7,120.42068361086766,7.768808114961962,129.4787929943026,7.665429480381761
419116,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Feroz Shah Kotla,Delhi,0.59375,0.5625,0.5,142,4,159,9,132.15425531914894,7.531360304099918,126.90166975881262,7.405563689604685
419117,Deccan Chargers,Deccan Chargers,Punjab Kings,Punjab Kings,field,Barabati Stadium,Cuttack,0.375,0.5483870967741935,0.0,150,7,142,9,131.951871657754,7.437768240343348,120.67679954115286,7.6895485466914035
419118,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,"Sardar Patel Stadium, Motera",Ahmedabad,0.5806451612903226,0.39285714285714285,0.6666666666666666,141,6,136,3,123.8395673726904,7.590453867462178,127.70866319837141,7.4334763948497855
419119,Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,bat,Brabourne Stadium,Mumbai,0.4827586206896552,0.45454545454545453,0.5,212,7,204,2,132.42753623188406,7.562998405103668,123.8395673726904,7.590453867462178
419120,Deccan Chargers,Deccan Chargers,Delhi Capitals,Deccan Chargers,bat,Barabati Stadium,Cuttack,0.3939393939393939,0.5757575757575758,0.2,190,4,120,9,128.69846402586904,7.707670720299346,130.7887502643265,7.623478883321403
419122,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Brabourne Stadium,Mumbai,0.4666666666666667,0.3793103448275862,1.0,218,7,109,10,123.15308453922316,7.5105073232859265,121.12327799364182,7.480330257406508
419123,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,M Chinnaswamy Stadium,Bangalore,0.47058823529411764,0.5757575757575758,0.6,93,0,150,5,123.60387192851825,7.495319325982942,127.72745175265852,7.3654723127035835
419124,Rajasthan Royals,Punjab Kings,Rajasthan Royals,Punjab Kings,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.53125,0.59375,0.5,150,5,92,10,127.48017791529685,7.396298659859604,120.85783465928745,7.503923900118906
419125,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,"Brabourne Stadium, Mumbai",Mumbai,0.5588235294117647,0.4838709677419355,0.5,190,5,151,9,123.2810615199035,7.420637898686679,116.82882882882883,7.399880810488677
419128,Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,field,M Chinnaswamy Stadium,Bangalore,0.4857142857142857,0.5588235294117647,0.25,155,3,185,6,123.2810615199035,7.420637898686679,132.1486928104575,7.742951907131012
419126,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,"Sardar Patel Stadium, Motera",Ahmedabad,0.6060606060606061,0.4117647058823529,0.75,168,7,170,8,128.4311122909477,7.696273830155979,132.20100502512562,7.723577235772358
419127,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.5151515151515151,0.36666666666666664,0.5,164,8,134,5,128.93032893032893,7.667658308542286,117.95847750865052,7.4482163406214035
419129,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,"Sardar Patel Stadium, Motera",Ahmedabad,0.6176470588235294,0.5428571428571428,0.6,183,5,135,7,131.53250107619456,7.691496676598671,128.42105263157896,7.565905096660809
419130,Mumbai Indians,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Dr DY Patil Sports Academy,Mumbai,0.4,0.5,0.75,171,6,156,3,131.53250107619456,7.691496676598671,128.42105263157896,7.565905096660809
419131,Delhi Capitals,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Feroz Shah Kotla,Delhi,0.5714285714285714,0.3870967741935484,0.6666666666666666,161,9,155,3,125.10493703777733,7.662619808306709,121.70361726954492,7.679025710419485
419132,Mumbai Indians,Mumbai Indians,Punjab Kings,Mumbai Indians,field,Brabourne Stadium,Mumbai,0.5151515151515151,0.5,0.25,181,5,152,10,128.30445785477906,7.656584034569024,121.29502963976289,7.6899389434563306
419133,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5277777777777778,0.4722222222222222,0.3333333333333333,180,2,171,5,135.9840954274354,7.503549455750118,125.62536931258617,7.638529043042206
419134,Delhi Capitals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Feroz Shah Kotla,Delhi,0.5833333333333334,0.6285714285714286,0.5,183,4,151,2,128.27619742280575,7.644539614561029,135.9840954274354,7.503549455750118
419135,Kolkata Knight Riders,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Eden Gardens,Kolkata,0.375,0.3888888888888889,0.6,183,5,148,9,128.74350495984885,7.627894736842105,128.2451465550057,7.656409121098074
419136,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,bat,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.4857142857142857,0.4594594594594595,0.6,144,6,166,9,125.85005279831046,7.540924464487035,127.61258911493653,7.468675111263266
419137,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5405405405405406,0.6111111111111112,0.3333333333333333,160,6,177,8,128.05522413499233,7.497484065749749,137.33025877530105,7.741706161137441
419138,Mumbai Indians,Mumbai Indians,Deccan Chargers,Mumbai Indians,bat,Brabourne Stadium,Mumbai,0.5294117647058824,0.3783783783783784,0.4,172,7,131,10,125.98881756057155,7.59636685866194,126.27260861458139,7.754445385266723
419139,Punjab Kings,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,Eden Gardens,Kolkata,0.3939393939393939,0.4722222222222222,0.6,137,9,163,10,125.8348623853211,7.772990886495443,123.44089920232052,7.7387196611826035
419140,Delhi Capitals,Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,bat,Feroz Shah Kotla,Delhi,0.5945945945945946,0.47368421052631576,0.8,177,4,161,4,137.82227784730912,7.8505481823427585,123.44089920232052,7.7387196611826035
419141,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,0.3684210526315789,0.5945945945945946,0.2,157,5,121,10,127.94418604651163,7.48557336621455,139.89038950871011,7.579168612797758
419142,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5526315789473685,0.5428571428571428,0.4,162,5,164,6,139.5893302629054,7.573339483394834,128.1507225169197,7.517157459235824
419143,Rajasthan Royals,Rajasthan Royals,Punjab Kings,Punjab Kings,bat,Sawai Mansingh Stadium,Jaipur,0.6052631578947368,0.4864864864864865,0.6,223,5,181,5,135.92441485935151,7.690761499806726,125.86864406779661,7.767193195625759
419144,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Eden Gardens,Kolkata,0.38235294117647056,0.6052631578947368,0.25,181,6,188,6,125.86864406779661,7.767193195625759,128.86904761904762,7.708936928905727
419145,Deccan Chargers,Royal Challengers Bengaluru,Deccan Chargers,Deccan Chargers,field,M Chinnaswamy Stadium,Bangalore,0.46153846153846156,0.358974358974359,0.6,184,4,115,10,128.92661179698217,7.742565660950727,136.37894736842105,7.687570834907442
419146,Punjab Kings,Punjab Kings,Mumbai Indians,Mumbai Indians,bat,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.47368421052631576,0.5277777777777778,0.6,204,2,178,5,134.57866334578662,7.763232783153102,132.36876275273605,7.322210636079249
419147,Deccan Chargers,Deccan Chargers,Chennai Super Kings,Chennai Super Kings,bat,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,0.375,0.5641025641025641,0.6,157,10,246,5,127.85380776042506,7.743359999999999,132.26924480116745,7.344162436548223
419148,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,field,M Chinnaswamy Stadium,Bangalore,0.45,0.4,0.4,147,9,200,3,127.85380776042506,7.743359999999999,132.04960835509138,7.834673366834171
419149,Punjab Kings,Delhi Capitals,Punjab Kings,Delhi Capitals,bat,Feroz Shah Kotla,Delhi,0.5897435897435898,0.48717948717948717,0.4,184,5,153,6,131.93348966105307,7.849223946784923,128.25688073394497,7.377524143985952
419150,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Sawai Mansingh Stadium,Jaipur,0.6153846153846154,0.5135135135135135,0.5,159,10,141,9,134.5769622833843,7.749019607843137,128.25688073394497,7.377524143985952
419151,Deccan Chargers,Deccan Chargers,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,0.3902439024390244,0.4634146341463415,0.5,186,3,184,6,136.03205757278377,7.574628625324215,123.63988383349468,7.787977393389279
419152,Mumbai Indians,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Brabourne Stadium,Mumbai,0.5263157894736842,0.575,0.4,154,9,167,8,134.5821325648415,7.4863117870722435,132.88715374604945,7.452100840336134
419153,Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.55,0.3888888888888889,0.75,165,4,181,3,135.68558109628677,7.554026152787337,123.3029958285931,7.7750042165626585
419154,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,bat,Sawai Mansingh Stadium,Jaipur,0.6,0.4523809523809524,0.6,157,1,162,3,134.97278774440636,7.4718045112781954,126.21738523789591,7.597194388777555
419155,Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5609756097560976,0.5609756097560976,0.6,138,8,111,10,132.0677461380979,7.627540983606558,130.05769924269745,7.608923287047576
419156,Deccan Chargers,Punjab Kings,Deccan Chargers,Deccan Chargers,field,Himachal Pradesh Cricket Association Stadium,Dharamsala,0.5,0.40476190476190477,0.8,158,4,139,4,131.8483923118376,7.418538178848509,126.03705752212389,7.57396449704142
419157,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,field,M Chinnaswamy Stadium,Bangalore,0.46511627906976744,0.5384615384615384,0.6,138,10,174,5,128.8698799144596,7.5923738822338445,129.5697012802276,7.562821948488242
419158,Kolkata Knight Riders,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Eden Gardens,Kolkata,0.3783783783783784,0.5853658536585366,0.25,160,9,137,8,131.49476006618863,7.583743315508022,128.8698799144596,7.5923738822338445
419159,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Himachal Pradesh Cricket Association Stadium,Dharamsala,0.4878048780487805,0.5476190476190477,0.0,112,3,143,1,133.3665008291874,7.713017751479289,133.7726285300507,7.481862964621585
419160,Deccan Chargers,Delhi Capitals,Deccan Chargers,Deccan Chargers,bat,Feroz Shah Kotla,Delhi,0.5714285714285714,0.4186046511627907,0.6666666666666666,144,7,151,6,133.7726285300507,7.481862964621585,133.3665008291874,7.713017751479289
419161,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Eden Gardens,Kolkata,0.39473684210526316,0.55,0.0,139,8,183,4,128.7706251452475,7.546351931330473,125.62633044047814,7.474872953133823
419162,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,bat,Dr DY Patil Sports Academy,Mumbai,0.45454545454545453,0.5365853658536586,0.5,132,5,191,4,125.47553243375062,7.492170022371365,120.4355108877722,7.49685534591195
419163,Chennai Super Kings,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Dr DY Patil Sports Academy,Mumbai,0.5581395348837209,0.4318181818181818,0.3333333333333333,112,9,178,5,134.90218315849162,7.662073097663272,132.4554486674026,7.386762529075915
419164,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Deccan Chargers,Deccan Chargers,bat,Dr DY Patil Sports Academy,Mumbai,0.4444444444444444,0.4222222222222222,0.42857142857142855,134,9,145,7,125.25808671713696,7.45916349809886,132.34220135628587,7.3759765625
419165,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Dr DY Patil Sports Academy,Mumbai,0.5681818181818182,0.5476190476190477,0.5,195,4,133,8,131.96050409250358,7.356740215815752,124.97278170930865,7.4206730769230775
501198,Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.5777777777777777,0.41025641025641024,0.8,142,7,133,2,132.35580264072271,7.12519978689398,120.3772706101537,7.478350515463918
501199,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,0.41304347826086957,0.5714285714285714,0.16666666666666666,104,10,130,6,127.14051990547173,7.506542056074767,128.25447136065202,7.511297071129707
501200,Royal Challengers Bengaluru,Kochi Tuskers Kerala,Royal Challengers Bengaluru,Kochi Tuskers Kerala,bat,Nehru Stadium,Kochi,0.0,0.45652173913043476,0.5,150,5,149,9,130.0,8.5,127.14051990547173,7.506542056074767
501201,Mumbai Indians,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Feroz Shah Kotla,Delhi,0.5581395348837209,0.5348837209302325,0.5,113,4,184,5,131.2877731287773,7.376791120080727,132.0667661826571,7.124673969744392
501202,Pune Warriors,Pune Warriors,Punjab Kings,Punjab Kings,bat,Dr DY Patil Sports Academy,Mumbai,0.0,0.47619047619047616,0.5,150,5,174,3,130.0,8.5,134.07608695652175,7.619897474843364
501203,Kolkata Knight Riders,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Eden Gardens,Kolkata,0.4,0.40425531914893614,0.6666666666666666,135,1,82,10,130.56129750357766,7.856149413868468,117.7373211963589,7.298049063163995
501204,Rajasthan Royals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,Sawai Mansingh Stadium,Jaipur,0.5813953488372093,0.5454545454545454,0.42857142857142855,132,9,134,7,117.83102143757881,7.309420426656597,133.71312309257377,7.320496894409938
501205,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,M Chinnaswamy Stadium,Bangalore,0.46808510638297873,0.5454545454545454,0.42857142857142855,86,1,146,9,119.80062548866302,7.714123867069487,133.71312309257377,7.320496894409938
501206,Punjab Kings,Punjab Kings,Chennai Super Kings,Punjab Kings,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0.46511627906976744,0.5869565217391305,0.0,192,3,168,5,128.16955684007706,7.535823637477035,130.50397877984085,7.842279914112824
501207,Pune Warriors,Pune Warriors,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,Dr DY Patil Sports Academy,Mumbai,1.0,0.0,0.5,150,5,150,5,128.16955684007706,7.535823637477035,119.44232238349885,7.713334566302941
501208,Deccan Chargers,Deccan Chargers,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,0.3958333333333333,0.4583333333333333,0.5,137,8,162,4,122.33798340102419,7.525679758308157,125.89108910891089,7.280914285714286
501209,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Sawai Mansingh Stadium,Jaipur,0.5909090909090909,0.4146341463414634,0.6,141,2,151,7,128.65469806481698,7.581705355090784,122.79053583855254,7.513379583746284
501210,Kochi Tuskers Kerala,Mumbai Indians,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Wankhede Stadium,Mumbai,0.5555555555555556,0.0,0.5,99,2,161,5,125.42290961817304,7.2947012401352875,120.68904593639576,7.52251696483652
501211,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai,0.574468085106383,0.4489795918367347,0.42857142857142855,153,4,140,4,133.63063201599263,7.7810760667903525,118.94949494949495,7.43617747440273
501212,Punjab Kings,Deccan Chargers,Punjab Kings,Punjab Kings,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,0.40816326530612246,0.4772727272727273,0.3333333333333333,154,8,112,8,118.94949494949495,7.43617747440273,133.63063201599263,7.7810760667903525
501213,Delhi Capitals,Pune Warriors,Delhi Capitals,Delhi Capitals,field,Dr DY Patil Sports Academy,Mumbai,1.0,0.5333333333333333,0.5,113,3,95,10,121.30239002424662,7.532404603270745,128.20746132848043,7.593961243803515
501214,Kolkata Knight Riders,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Eden Gardens,Kolkata,0.42857142857142855,0.5777777777777777,0.5,163,4,152,4,127.55160007574322,7.687873844480696,127.55160007574322,7.687873844480696
